TOI,bv,bv_err,li,prot,rhk,teff
3928.01,0.9120000004768372,0.1,,,,5436.205
3929.01,1.0010000467300415,0.1,,,,5389.25
3930.01,1.0049999952316284,0.1,,2.9284,,4885.195
3931.01,0.6019999980926514,0.1,,,,5659.1033333333335
3932.01,0.6990000009536743,0.1,,,,5642.666666666667
3933.01,0.4720000028610229,0.1,,,,7407.5
3934.01,0.7789999842643738,0.1,,,,5310.463333333333
3935.01,0.3120000064373016,0.1,,,,6205.81
3936.01,0.7360000014305115,0.1,,,,5196.375
3937.01,0.6290000081062317,0.1,,,,4998.833333333333
3938.01,0.9259999990463256,0.1,,,,5564.333333333333
3939.01,1.2799999713897705,0.1,,,,4471.990000000001
3940.01,1.2899999618530271,0.1,,,,4256.455
3941.01,0.6779999732971191,0.1,,,,5800.639999999999
3942.01,0.8330000042915344,0.1,,,,5306.166666666667
3943.01,0.843999981880188,0.1,,,,5100.505
3944.01,0.959999978542328,0.1,,,,4746.335
3945.01,0.9259999990463256,0.1,,,,5156.333333333333
3946.01,0.6919999718666077,0.1,,,,5790.75
3947.01,0.6169999837875366,0.1,,,,5571.0
3949.01,0.6909999847412109,0.1,,,,5450.469999999999
3950.01,0.8199999928474426,0.1,,,,5495.1900000000005
3951.01,1.0049999952316284,0.1,,,,5121.183333333333
3952.01,0.5149999856948853,0.1,,,,6057.09
3953.01,0.6100000143051147,0.1,,,,5758.29
3955.01,0.6380000114440918,0.1,,,,5916.625
3956.01,0.7200000286102295,0.1,,,,5164.833333333333
3958.01,0.5669999718666077,0.1,,,,6388.166666666667
3959.01,0.7770000100135803,0.1,,,,5579.333333333333
3960.01,0.6890000104904175,0.1,,,,5426.5
3961.01,0.5450000166893005,0.1,,3.5434,,9289.148
3962.01,0.8840000033378601,0.1,,,,5526.0453475
3963.01,0.8330000042915344,0.1,,,,5244.5
3964.01,0.781000018119812,0.1,,,,6901.125
3965.01,0.9089999794960022,0.1,,,,5407.666666666667
3966.01,0.8730000257492065,0.1,,,,5225.541614583333
3967.01,0.3819999992847442,0.1,,,,7215.9
3968.01,1.0549999475479126,0.1,,2.217,,4656.0
3969.01,0.7269999980926514,0.1,,,,5838.625
3970.01,0.8389999866485596,0.1,,,,5447.17
3971.01,1.0420000553131104,0.1,,3.2293,,5076.0
3972.01,0.7549999952316284,0.1,,,,5289.65
3973.01,0.640999972820282,0.1,,,,6115.316647135417
3974.01,0.9819999933242798,0.1,,,,5051.186731770834
3976.01,0.6700000166893005,0.1,,,,5687.878339843751
3977.01,0.8230000138282776,0.1,,,,5643.25
3978.01,1.006999969482422,0.1,,,,5024.833333333333
3980.01,0.9980000257492064,0.1,,,,5640.87603125
3981.01,0.8199999928474426,0.1,,,,6188.06
3982.01,0.3840000033378601,0.1,,,,7279.666666666667
3983.01,0.75,0.1,,,,5430.78
3984.01,1.4459999799728394,0.1,,,,3842.84
3986.01,1.63100004196167,0.1,,,,4448.75
3987.01,0.4359999895095825,0.1,,,,5333.5
3988.01,0.7369999885559082,0.1,,,,5763.895
3989.01,0.277999997138977,0.1,,,,7519.15
3991.01,1.0080000162124634,0.1,,,,5125.946666666667
3992.01,0.7139999866485596,0.1,,,,5324.0
3993.01,,0.1,,,,5772.5
3995.01,0.4550000131130218,0.1,,,,7043.5125
3996.01,0.6330000162124634,0.1,,,,6119.0
3997.01,0.7490000128746033,0.1,,,,5415.2733333333335
3998.01,,0.1,,,,5595.165
4000.01,0.6330000162124634,0.1,,,,5903.45
4001.01,0.7149999737739563,0.1,,,,5571.5
4002.01,0.6790000200271606,0.1,,,,6224.5
4003.01,,0.1,,,,5196.05
4004.01,0.7239999771118164,0.1,,,,5115.11
4006.01,1.152999997138977,0.1,,,,4579.48
4007.01,,0.1,,,,5688.666666666667
4008.01,0.5174999982118607,0.1,,,,5414.25
4009.01,0.99099999666214,0.1,,,,5697.5
4010.01,0.9679999947547911,0.1,,,,4958.3
4010.02,0.9679999947547911,0.1,,,,4958.3
4010.03,0.9679999947547911,0.1,,,,4958.3
4011.01,0.8009999990463257,0.1,,,,5377.5
4012.01,,0.1,,,,4250.346666666667
4013.01,1.0809999704360962,0.1,,,,4886.39
4014.01,0.9070000052452089,0.1,,,,5300.096666666667
4015.01,0.6166666746139526,0.0832839907947664,,,,6012.833333333333
4016.01,1.218999981880188,0.1,,1.8138,,4696.833333333333
4017.01,1.0504999160766602,0.1,,,,4953.0
4018.01,1.0440000295639038,0.1,,3.0756,,4355.195
4019.01,1.253000020980835,0.1,,,,4703.606666666667
4020.01,,0.1,,,,6616.12
4021.01,0.9589999914169312,0.1,,,,5930.833333333333
4022.01,0.7429999709129333,0.1,,,,5202.316666666667
4023.01,,0.1,,2.7992,,4841.31
4024.01,0.7770000100135803,0.1,,,,5148.8533333333335
4025.01,0.7519999742507935,0.1,,,,5798.443333333334
4026.01,1.1959999799728394,0.1,,3.124,,4861.0
4027.01,0.7279999852180481,0.1,,,,5451.0
4028.01,1.0390000343322754,0.1,,,,5709.166666666667
4029.01,0.6340000033378601,0.1,,,,5812.0449944196425
4030.01,0.7639999985694885,0.1,,,,5503.0
4031.01,0.9160000085830688,0.1,,,,5550.516025390625
4033.01,0.9399999976158142,0.1,,3.6143,,4460.0
4034.01,0.8240000009536743,0.1,,,,5530.666666666667
4035.01,1.0950000286102295,0.1,,,,5547.433333333333
4037.01,0.6710000038146973,0.1,,,,5683.0
4038.01,0.7360000014305115,0.1,,,,4752.843333333333
4039.01,,0.1,,,,5701.5
4040.01,0.8059999942779541,0.1,,,,5310.006666666667
4041.01,0.6359999775886536,0.1,,,,5876.008149857955
4042.01,0.6320000290870667,0.1,,,,5922.06202734375
4043.01,0.656000018119812,0.1,,,,5619.0
4045.01,0.8100000023841858,0.1,,7.9927,,5532.0514344217945
4046.01,0.5425000190734863,0.1,,,,6191.335777777777
4047.01,0.843999981880188,0.1,,,,5296.0
4049.01,0.902999997138977,0.1,,,,4925.796666666666
4050.01,0.8629999756813049,0.1,,,,5427.1033333333335
4051.01,1.1619999408721924,0.1,,,,5001.62
4053.01,0.5270000100135803,0.1,,,,6149.5
4054.01,0.9240000247955322,0.1,,,,4879.92
4055.01,0.6769999861717224,0.1,,,,5584.086666666667
4056.01,0.5730000138282776,0.1,,,,6282.350797776442
4057.01,0.6679999828338623,0.1,,,,6029.633333333334
4058.01,1.4249999523162842,0.1,,2.8668,,4871.46
4059.01,0.953000009059906,0.1,,,,4907.32
4060.01,0.9409999847412108,0.1,,,,4952.145
4061.01,0.7429999709129333,0.1,,,,5202.316666666667
4062.01,0.8629999756813049,0.1,,,,5326.766666666666
4063.01,0.953000009059906,0.1,,,,5098.513990234375
4064.01,0.7250000238418579,0.1,,,,5606.531710298295
4065.01,0.6859999895095825,0.1,,,,5683.547167968749
4066.01,0.6620000004768372,0.1,,,,4924.5650000000005
4069.01,0.8629999756813049,0.1,,,,5267.89
4070.01,0.7300000190734863,0.1,,,,5114.423333333333
4071.01,0.9869999885559082,0.1,,,,4903.086219375001
4072.01,0.5529999732971191,0.1,,,,5988.3975
4073.01,1.5110000371932983,0.1,,,,3879.0
4074.01,,0.1,,,,6616.12
4075.01,1.152999997138977,0.1,,,,4579.48
4076.01,0.6000000238418579,0.1,,,,5844.333333333333
4077.01,0.9539999961853028,0.1,,,,4806.69401171875
4078.01,0.4490000009536743,0.1,,,,6645.0
4079.01,,0.1,,,,5248.326666666667
4080.01,0.9359999895095824,0.1,,,,5263.433333333333
4081.01,0.5979999899864197,0.1,,,,5481.6
4082.01,,0.1,,,,5267.416666666667
4084.01,,0.1,,,,5453.776666666667
4085.01,,0.1,,,,5164.0
4086.01,0.703000009059906,0.1,,,,5553.916666666667
4087.01,0.4670000076293945,0.1,,,,5880.775000000001
4088.01,0.7419999837875366,0.1,,,,5482.916666666667
4089.01,0.7239999771118164,0.1,,,,5718.415053710938
4090.01,1.218999981880188,0.1,,,,4914.923333333333
4092.01,0.7160000205039978,0.1,,,,5364.61
4093.01,0.7070000171661377,0.1,,,,5368.223333333333
4093.02,0.7070000171661377,0.1,,,,5368.223333333333
4094.01,0.2169999927282333,0.1,,,,6381.848571428572
4095.01,0.7289999723434448,0.1,,,,5748.619077199519
4096.01,0.8619999885559082,0.1,,,,5000.0
4097.01,0.9139999747276306,0.1,,,,5438.666666666667
4098.01,0.8100000023841858,0.1,,,,5383.0
4099.01,1.0180000066757202,0.1,,,,4895.716666666666
4100.01,0.4769999980926513,0.1,,3.586,,6132.469970703125
4101.01,0.6660000085830688,0.1,,4.3203,,6287.0
4103.01,0.6949999928474426,0.1,,,,5403.9766666666665
4104.01,0.5600000023841858,0.1,,,,6363.266666666666
4105.01,0.722000002861023,0.1,,,,5784.833333333333
4106.01,0.8489999771118164,0.1,,,,5693.443333333334
4107.01,1.368000030517578,0.1,,,,4063.15
4108.01,0.6690000295639038,0.1,,,,5663.6466666666665
4109.01,1.4010000228881836,0.1,,,,4172.676666666666
4111.01,,0.1,,,,5513.333333333333
4112.01,1.2890000343322754,0.1,,,,4001.098
4113.01,0.8299999833106995,0.1,,,,5092.652
4114.01,1.2970000505447388,0.1,,,,4196.543333333334
4115.01,1.13100004196167,0.1,,,,4717.886666666666
4116.01,0.7129999995231628,0.1,,,,5950.298754882812
4117.01,0.8140000104904175,0.1,,,,5756.833333333333
4118.01,0.7990000247955322,0.1,,,,5779.333333333333
4119.01,1.0,0.1,,,,4960.943333333334
4120.01,0.7089999914169312,0.1,,,,5742.666666666667
4121.01,0.3140000104904175,0.1,,,,7093.578
4122.01,0.6480000019073486,0.1,,,,5794.0
4123.01,0.7720000147819519,0.1,,,,5404.738333333334
4124.01,0.7210000157356262,0.1,,,,5658.041666666667
4125.01,0.5680000185966492,0.1,,,,5850.25
4127.01,0.4905000180006027,0.1,,,,6273.938571428572
4128.01,0.8130000233650208,0.1,,,,5227.753333333333
4129.01,,0.1,,,,4351.220004340278
4131.01,0.5120000243186951,0.1,,,,5312.75
4132.01,0.6930000185966492,0.1,,,,5811.650000000001
4133.01,0.5400000214576721,0.1,,4.1571,,6100.52292
4136.01,0.574999988079071,0.1,,,,5916.5
4137.01,0.4799999892711639,0.1,,,,6086.9742857142855
4138.01,0.5550000071525574,0.1,,,,6032.49
4140.01,0.746999979019165,0.1,,,,5433.666666666667
4141.01,0.7139999866485596,0.1,,,,6011.333333333333
4142.01,0.6520000100135803,0.1,,,,5804.0
4144.01,0.828000009059906,0.1,,,,5220.083333333333
4145.01,0.8339999914169312,0.1,,,,5279.69
4146.01,0.6389999985694885,0.1,,,,5467.611666666667
4147.01,0.6380000114440918,0.1,,,,5577.843333333333
4149.01,0.9589999914169312,0.1,,,,4945.89
4150.01,0.7409999966621399,0.1,,,,5397.266666666666
4151.01,0.5910000205039978,0.1,,,,6618.2300000000005
4152.01,0.6010000109672546,0.1,,,,5095.3150000000005
4153.01,0.7713333368301392,0.2260462316536718,,,,6174.002857142857
4154.01,0.7089999914169312,0.1,,,,5711.546666666666
4155.01,1.3799999952316284,0.1,,,,5598.2
4156.01,0.8880000114440918,0.1,,,,5807.963333333333
4156.02,0.8880000114440918,0.1,,,,5807.963333333333
4158.01,1.031000018119812,0.1,,,,
4159.01,0.5899999737739563,0.1,,,,5815.889999999999
4160.01,0.6809999942779541,0.1,,,,5743.25
4161.01,0.2669999897480011,0.1,,,,7879.0
4162.01,0.6340000033378601,0.1,,,,5526.5
4163.01,0.8669999837875366,0.1,,,,5211.046666666666
4164.01,,0.1,,,,5952.0
4165.01,0.8149999976158142,0.1,,,,5432.5
4166.01,0.7850000262260437,0.1,,,,5285.588333333333
4167.01,0.921999990940094,0.1,,,,5072.666666666667
4168.01,0.6380000114440918,0.1,,,,5796.486666666667
4169.01,0.7229999899864197,0.1,,,,5519.643333333333
4170.01,0.7009999752044678,0.1,,,,5418.833333333333
4171.01,,0.1,,,,5080.166666666667
4172.01,1.0399999618530271,0.1,,,,4984.003333333333
4173.01,0.640999972820282,0.1,,,,5807.666666666667
4174.01,0.6660000085830688,0.1,,,,6523.333333333333
4175.01,,0.1,,,,5215.09
4176.01,0.2366000115871429,0.085861749947071,,,,7438.58
4177.01,0.3849999904632568,0.1,,,,6935.933333333333
4179.01,1.0444999933242798,0.1,,,,4582.4775
4180.01,0.296999990940094,0.1,,,,6901.7
4182.01,0.5460000038146973,0.1,,,,5725.568888888888
4183.01,0.4539999961853027,0.1,,,,6331.8533333333335
4184.01,,0.1,,,,3771.494
4185.01,0.8849999904632568,0.1,,,,4923.585714285714
4186.01,0.7480000257492065,0.1,,,,5280.183333333333
4187.01,0.5931428670883179,0.0234181117266416,,,,6019.832384615384
4189.01,0.6570000052452087,0.0475142002105712,,,,5793.453571428572
4190.01,0.9110000133514404,0.1,,,,5006.564285714286
4191.01,0.6205714344978333,0.0013997113564983,,,-4.970999717712402,5780.3650097656255
4192.01,0.4709999859333038,0.1,,,,6512.312222222222
4193.01,0.6930000185966492,0.1,,,,5593.916666666667
4194.01,0.6060000061988831,0.1,,,,5828.0
4196.01,0.6790000200271606,0.1,,,,5745.666666666667
4197.01,1.1169999837875366,0.1,,,,4971.0
4198.01,1.008999943733215,0.1,,,,5501.079606393229
4199.01,0.5460000038146973,0.1,,,,6128.823333333334
4200.01,0.597000002861023,0.1,,,,5960.666666666667
4201.01,1.39900004863739,0.1,,,,4028.5
4202.01,0.6549999713897705,0.1,,,,5247.405000000001
4203.01,0.7829999923706055,0.1,,,,5304.25
4204.01,0.5479999780654907,0.1,,,,6099.389987792969
4205.01,0.8840000033378601,0.1,,,,4993.166666666667
4206.01,0.7400000095367432,0.1,,,,5697.058854166668
4209.01,0.8960000276565552,0.1,,,,5331.833333333333
4210.01,1.1770000457763672,0.1,,,,4860.556666666666
4211.01,0.4560000002384186,0.1,,2.2716,,8110.2219
4212.01,0.1940000057220459,0.1,,2.3485,,9218.2762
4214.01,0.703000009059906,0.1,,,,5659.492
4215.01,0.4930000007152557,0.1,,,,6882.57
4217.01,0.5419999957084656,0.1,,,,6276.666666666667
4218.01,0.4429999887943268,0.1,,,,7086.443333333334
4220.01,0.4120000004768371,0.1,,,,7246.0
4221.01,0.5419999957084656,0.1,,2.8396,,5944.9236
4223.01,0.7300000190734863,0.1,,,,5546.223333333332
4224.01,0.5389999747276306,0.1,,,,6133.083333333333
4226.01,0.1650000065565109,0.1,,1.9242445683580127,,8158.13175
4227.01,0.5419999957084656,0.1,,,,6440.5
4228.01,,0.1,,,,5928.336666666667
4230.01,0.7459999918937683,0.1,,1.941,,5436.4400000000005
4231.01,0.2000000029802322,0.1,,,,8308.8
4233.01,0.6129999756813049,0.1,,,,6022.333333333333
4234.01,0.5519999861717224,0.1,,,,6441.833333333333
4236.01,0.6589999794960022,0.1,,,,5565.110000000001
4237.01,0.6850000023841858,0.1,,3.0482,,5774.335
4238.01,,0.1,,,,4936.11
4239.01,0.4350000023841858,0.1,,,,6530.110000000001
4240.01,0.5960000157356262,0.1,,,,6001.0
4241.01,0.7639999985694885,0.1,,,,5412.31
4242.01,0.6970000267028809,0.1,,,,5573.5
4243.01,0.977999985218048,0.1,,,,4805.386
4244.01,0.4830000102519989,0.1,,,,6339.776666666668
4245.01,0.8339999914169312,0.1,,,,5093.0
4246.01,0.6119999885559082,0.1,,,,5880.0
4247.01,0.7820000052452087,0.1,,,,5033.333333333333
4248.01,0.597000002861023,0.1,,,,5955.0
4249.01,1.2699999809265137,0.1,,,,4536.176666666666
4250.01,0.4510000050067901,0.1,,,,6692.666666666667
4252.01,0.5490000247955322,0.1,,,,6080.416666666667
4253.01,0.5889999866485596,0.1,,,,5658.264999999999
4254.01,0.6069999933242798,0.1,,,,5970.27
4255.01,0.5979999899864197,0.1,,,,6114.333333333333
4257.01,0.481000006198883,0.1,,,,6212.354
4259.01,0.6589999794960022,0.1,,,,5531.833333333333
4260.01,0.449999988079071,0.1,,,,6327.0
4261.01,,0.1,,,,3810.095
4262.01,0.5799999833106995,0.1,,,,5930.280000000001
4263.01,0.7570000290870667,0.1,,,,5811.0
4264.01,0.25,0.1,,,,7572.876000000001
4265.01,0.781000018119812,0.1,,,,5507.833333333333
4266.01,,0.1,,,,5216.2266666666665
4267.01,0.5120000243186951,0.1,,,,6351.110000000001
4269.01,0.6510000228881836,0.1,,,,5816.25
4270.01,0.7760000228881836,0.1,,,,5523.083333333333
4271.01,0.597000002861023,0.1,,,,6028.341571428572
4272.01,,0.1,,,,5901.0
4273.01,0.7490000128746033,0.1,,,,5526.666666666667
4274.01,,0.1,,,,6211.333333333333
4275.01,0.5059999823570251,0.1,,0.7618,,6132.335
4276.01,1.13100004196167,0.1,,11.8512,,4737.184
4277.01,0.7850000262260437,0.1,,,,5471.43
4278.01,0.7590000033378601,0.1,,,,5417.556666666666
4279.01,0.8899999856948853,0.1,,,,5669.118
4280.01,0.6639999747276306,0.1,,,,5853.333333333333
4281.01,0.7059999704360962,0.1,,5.7612,,5558.335
4282.01,0.6769999861717224,0.1,,,,5760.0
4283.01,0.5009999871253967,0.1,,,,6416.55625
4284.01,0.6489999890327454,0.1,,,,5789.666666666667
4285.01,0.5550000071525574,0.1,,,,6195.91
4286.01,0.9850000143051147,0.1,,,,4892.986666666667
4287.01,0.503000020980835,0.1,,,,6262.576666666667
4288.01,0.9319999814033508,0.1,,,,4949.083333333333
4289.01,0.7540000081062317,0.1,,,,4981.11
4290.01,0.8539999723434448,0.1,,,,4949.25
4291.01,0.7300000190734863,0.1,,,,5401.833333333333
4292.01,,0.1,,,,5821.0
4293.01,0.7710000276565552,0.1,,,,5489.5
4294.01,,0.1,,2.4331,,5512.0
4295.01,1.0149999856948853,0.1,,,,4915.173333333333
4296.01,0.937000036239624,0.1,,,,5036.468333333333
4297.01,0.9179999828338624,0.1,,,,4895.947142857143
4298.01,0.4907500147819519,0.0427806973457336,,,,5996.3475
4299.01,0.465499997138977,0.1,,,,6520.666666666667
4301.01,0.7115000486373901,0.1,,,,5580.072
4302.01,0.7020000219345093,0.1,,,,5337.373333333333
4303.01,0.2978000044822693,0.0804994404315948,,,,6958.0
4304.01,0.4935000091791153,0.0014999955892562,,15.5712,,6265.607777777778
4304.03,0.4935000091791153,0.0014999955892562,,15.5712,,6265.607777777778
4305.01,0.5393999814987183,0.0044090831652283,,,,6094.1943846153845
4305.02,0.5393999814987183,0.0044090831652283,,,,6094.1943846153845
4306.01,,0.1,,,,3691.5075
4307.01,,0.1,,,,6038.416666666667
4307.02,,0.1,,,,6038.416666666667
4308.01,0.7940000295639038,0.1,,,,5135.9275
4309.01,0.8220000267028809,0.1,,,,5225.4125
4310.01,1.2774999141693115,0.1,,,,4180.721428571428
4311.01,0.828000009059906,0.1,,,,4961.67
4311.02,0.828000009059906,0.1,,,,4961.67
4312.01,1.462000012397766,0.1,,,,3975.4175
4313.01,0.8017500042915344,0.0577164366841316,,,,5558.52875
4314.01,0.2814000248908996,0.0453413724899292,,,,7570.437636363637
4315.01,0.7019999623298645,0.1,,,,5663.6875
4316.01,0.6460000276565552,0.1,,20.273221907569337,,5689.504
4317.01,1.190999984741211,0.1,,,,4599.77
4318.01,0.8140000104904175,0.1,,,,5344.051666666667
4319.01,1.133999943733215,0.1,,,,4508.31
4320.01,0.6168332695960999,0.0170138776302337,,,,5910.569166666667
4320.02,0.6168332695960999,0.0170138776302337,,,,5910.569166666667
4321.01,0.5229999820391337,0.0084852845212032,,,,6184.6318
4322.01,0.6039999723434448,0.1,,,,6047.317777777778
4323.01,,0.1,,,,3774.6875
4323.02,,0.1,,,,3774.6875
4324.01,1.5490000247955322,0.1,,,,3816.722
4325.01,,0.1,,,,4047.933333333333
4326.01,0.5969999960660934,0.0082613492481867,,,,5962.4546666666665
4327.01,1.52400004863739,0.1,,,,3987.2976
4328.01,1.002600013256073,0.0301469816420932,,,,4825.716915564904
4329.01,0.8320000171661377,0.1,,,,5177.333333333333
4330.01,1.0507142884390694,0.0742942339848146,,,,4894.363333333333
4331.01,0.5800000429153442,0.1,,,,5683.051666666666
4332.01,0.3630000054836273,0.1,,,,6678.447142857142
4333.01,0.3873333036899566,0.1,,,,6356.428571428572
4334.01,0.4760000109672546,0.1,,,,6308.108333333333
4336.01,,0.1,,,,3765.480000000001
4337.01,,0.1,,,,4045.8333333333335
4338.01,0.9800000190734864,0.1,,,,5335.613333333334
4340.01,0.5605000257492065,0.1,,,,6116.218571428572
4341.01,,0.1,,,,3920.5
4342.01,1.3940000534057615,0.1,,,,4197.863333333334
4342.02,1.3940000534057615,0.1,,,,4197.863333333334
4343.01,0.5649999976158142,0.1,,,,5874.435
4344.01,0.5895000100135803,0.1,,,,5738.332888888889
4345.01,-0.2234999984502792,0.1,,,,8868.335
4347.01,0.2060000151395797,0.1,,,,7707.304285714285
4348.01,0.5569999814033508,0.0,,,,5992.63125
4349.01,1.468000054359436,0.1,,,,3961.0
4350.01,0.6591666340827942,0.0410910136997699,,,,5740.77
4351.01,0.7799999713897705,0.1,,,,5196.099999999999
4352.01,0.7486667037010193,0.1,,,,5519.318333333334
4353.01,1.5390000343322754,0.1,,,,3813.75
4354.01,0.6139999628067017,0.1,,,,5711.911111111111
4355.01,0.7756666541099548,0.0052174907177686,,,-5.150000095367432,5381.946461538462
4356.01,0.4405000209808349,0.1,,,,6661.959222222223
4358.01,0.6854999959468842,0.1,,,,5608.3
4360.01,,0.1,,,,3499.8793125
4361.01,0.5210000276565552,0.1,,,,5901.9868916294645
4362.01,0.4759999990463257,0.0138996465816453,,,,6570.047331163194
4363.01,1.406999945640564,0.1,,,,4116.792591319445
4364.01,1.4919999837875366,0.1,,,,3764.987004882813
4365.01,0.5329999923706055,0.1,,,,6246.257959570313
4366.01,0.8029999732971191,0.1,,,,5438.939069602273
4367.01,0.8079999685287476,0.1,,,,5260.747701322116
4368.01,0.0829999968409538,0.1,,,,8349.305555555555
4369.01,0.491833359003067,0.0273582134395837,,516.8068690943984,,6637.513486572265
4370.01,0.390500009059906,0.1,,,,6025.730922991071
4371.01,0.5807499885559082,0.00941738858819,,,,6114.723299786932
4372.01,0.7164999842643738,0.1,,,,5627.160751627604
4373.01,0.2809999883174896,0.1,,,,7580.099950000001
4374.01,0.1360000073909759,0.1,,,,8913.54125
4376.01,0.5119999647140503,0.1,,,,6517.871428571429
4377.01,1.0729999542236328,0.1,,,,4733.243108664773
4378.01,0.6700000166893005,0.1,,,,5815.171547230114
4379.01,0.7509999871253967,0.1,,,,5975.388397558594
4380.01,0.4079999923706054,0.1,,,,7103.333333333333
4381.01,0.765999972820282,0.1,,,,5308.287425
4382.01,0.5670000314712524,0.0530169643461704,,,,5975.683323486328
4383.01,0.5234999656677246,0.1,,6.083990653619567,,6367.057917067307
4384.01,0.2719999849796295,0.1,,,,7539.902429999999
4385.01,0.4510000050067901,0.1,,,,6382.663538461538
4386.01,0.194333329796791,0.1,,,,8264.737700000001
4387.01,0.4469999969005584,0.1,,,,6861.918909090909
4388.01,0.9649999737739564,0.1,,,,5104.504909765625
4389.01,0.445333331823349,0.1,,,,5803.42626953125
4390.01,0.9860000014305116,0.1,,,,5297.479159598214
4391.01,0.3554999977350235,0.0172699150141201,,,,6591.5
4392.01,0.4619999825954437,0.1,,,,6765.043
4393.01,0.5440000295639038,0.1,,,,6020.193756328125
4394.01,-0.135000005364418,0.1,,,,8820.0
4395.01,,0.1,,,,8204.611666666666
4398.01,0.6876000046730042,0.0505553089036834,,,,5828.5
4400.01,0.722000002861023,0.1,,7.061311756942169,,5615.902026822917
4401.01,0.8414999842643738,0.1,,,,5336.799115451389
4402.01,0.6165000200271606,0.1,,,,5829.886379747595
4403.01,0.6729999780654907,0.1,,,,5312.772748919963
4404.01,0.7369999885559082,0.1,,,,5532.727641286057
4405.01,1.2549999952316284,0.1,,,,3922.438100003942
4405.02,1.2549999952316284,0.1,,,,3922.438100003942
4406.01,0.6700000166893005,0.1,,,,6060.662718697917
4407.01,0.7649999856948853,0.1,,,,5589.261705915179
4408.01,0.9850000143051147,0.1,,,,4482.652285714285
4409.01,0.9950000047683716,0.1,,92.4980010986328,,4908.111468315972
4411.01,0.5703333020210266,0.1,,13.772906440872193,,6220.272315075232
4412.01,0.4574999809265136,0.1,,,,6415.242857142856
4413.01,0.7584999799728394,0.1,,,,5075.114707315947
4415.01,0.4124999940395355,0.1,,,,6403.518766666667
4416.01,0.5809999704360962,0.1,,,,5903.628006009616
4417.01,0.9494999647140504,0.1,,,,4917.300897135417
4418.01,0.8344999551773071,0.1,,,,5273.421193684896
4419.01,0.6794999837875366,0.1,,,,5670.2009095552885
4420.01,0.6420000195503235,0.1,,,,6022.319326822917
4422.01,0.3564999997615814,0.1,,,,6932.95875
4424.01,0.9399999976158142,0.1,,,,4855.635564895833
4425.01,0.5013332962989807,0.1,,,,6108.661821940103
4426.01,0.7849999666213989,0.1,,17.659795024567327,,5336.794291461225
4427.01,0.722000002861023,0.1,,,,5281.976200520833
4428.01,0.7395000159740448,0.0004999935626983,,20.65907077997717,,5492.996705051748
4429.01,0.9169999957084656,0.1,,,,5359.03565
4430.01,0.7699999809265137,0.1,,,,5446.6565
4431.01,0.6150000095367432,0.1,,12.307006537645224,,6010.007916834677
4434.01,0.6800000071525574,0.1,,18.176902212129235,,5580.910536509672
4435.01,1.1790000200271606,0.1,,9.65295557989355,,4966.3685048208845
4436.01,,0.1,,,,5942.038513671874
4437.01,0.5889999866485596,0.1,,,,6010.862
4438.01,1.5290000438690186,0.1,,,,3753.405383333333
4439.01,,0.1,,,,5443.296175
4440.01,0.8205000162124634,0.1,,7.526239821443504,,5258.689377777382
4441.01,0.5080000162124634,0.1,,,,7226.161909090909
4442.01,0.5239999890327454,0.1,,,,6479.3975447048615
4443.01,0.6159999966621399,0.1,,,,5850.02587109375
4443.02,0.6159999966621399,0.1,,,,5850.02587109375
4444.01,0.3580000102519989,0.1,,5.240782481932373,,6081.171647764008
4445.01,0.6079999804496765,0.1,,21.41929974373127,,5501.433813005515
4446.01,1.399999976158142,0.1,,12.058153242700945,,3798.450540428008
4447.01,1.0920000076293943,0.1,,,,4350.05725
4448.01,,0.1,,1.01870695,,4957.662125
4449.01,0.6934999823570251,0.1,,,,5800.091611783854
4450.01,0.6039999723434448,0.1,,,,5813.422556107955
4451.01,0.5830000042915344,0.1,,,,6018.625926510416
4452.01,0.6389999985694885,0.1,,,,5447.599749999999
4453.01,0.5669999718666077,0.1,,,,6090.442
4454.01,0.6499999761581421,0.1,,6.885939239327266,,5909.557111111112
4455.01,,0.1,,1.5449459915181405,,6015.434545067282
4456.01,0.8029999732971191,0.1,,5.579051519260988,,5523.519213058416
4457.01,0.6629999876022339,0.1,,17.019701947042773,,5605.975731702302
4458.01,0.8059999942779541,0.1,,,,5996.919170733173
4459.01,,0.1,,,,3952.0
4460.01,0.984333336353302,0.0906801346419057,,,,4726.59548046875
4461.01,0.9639999866485596,0.1,,,,5022.83501953125
4462.01,0.8270000219345093,0.1,,4.914546775102205,,5876.653391471354
4463.01,0.7439999580383301,0.1,,,,5542.222542447917
4464.01,0.9539999961853028,0.0650538292639589,,,,4785.873456077236
4465.01,0.777999997138977,0.1,,,,5610.198674553571
4466.01,0.6510000228881836,0.1,,22.285251723319785,,6461.574658140122
4467.01,0.7100000381469727,0.1,,20.41613547710176,,5424.093905745613
4468.01,0.7129999995231628,0.1,,,,4966.0380000000005
4468.02,0.7129999995231628,0.1,,,,4966.0380000000005
4469.01,,0.1,,,,4202.3195888888895
4470.01,,0.1,,,,4986.147453437499
4471.01,0.5954999923706055,0.1,,4.096163285097988,,5679.257368799647
4472.01,0.4569999873638153,0.1,,9.584212360917974,,6016.126864145633
4473.01,1.0216666460037231,0.1,,5.277921929251769,,5111.334445647321
4474.01,0.8059999942779541,0.1,,16.43141804313072,,5411.3699565033785
